Response ID,Time Started,Date Submitted,Status,Legacy Comments,Comments,Language,Referer,User Agent,Tags,"Canvas text rendering:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Clipboard API (navigator.clipboard):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Custom Paint API (Paint Worklet):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Editing (contenteditable):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","File System (navigator.storage.getDirectory()):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","History API (window.history):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Import Maps:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Intersection Observer:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Navigation API (window.navigation):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Neural Network API:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","OffscreenCanvas:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Pointer Events:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Priority Hints (fetchpriority HTML attribute):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Push notifications:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Temporal API:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","URL (parsing and API):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","User agent client hints (navigator.userAgentData):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Web Codecs (AudioDecoder, VideoDecoder, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Web Components (custom elements, Shadow DOM, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","WebTransport:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Clipboard API (navigator.clipboard):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Editing (contenteditable):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","File System (navigator.storage.getDirectory()):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","History API (window.history):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Import Maps:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Intersection Observer:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Navigation API (window.navigation):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","OffscreenCanvas:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Pointer Events:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Priority Hints (fetchpriority HTML attribute):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Push notifications:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Storage quota estimation (navigator.storage.estimate()):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Temporal API:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","URL (parsing and API):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","User agent client hints (navigator.userAgentData):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Web Codecs (AudioDecoder, VideoDecoder, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","Web Components (custom elements, Shadow DOM, etc.):For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)","WebTransport:For your needs as a developer, which features should be improved across browsers in the coming year? This means enabling support or fixing bugs. Please select up to 5. (This is not a complete list, other features may also be planned.)"
158,"Nov 1, 2022 5:51:14 am","Nov 1, 2022 5:51:14 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,,,,,,,,,,URL (parsing and API),User agent client hints (navigator.userAgentData),,,
159,"Nov 1, 2022 5:51:34 am","Nov 1, 2022 5:51:34 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,,,,User agent client hints (navigator.userAgentData),"Web Codecs (AudioDecoder, VideoDecoder, etc.)","Web Components (custom elements, Shadow DOM, etc.)",
160,"Nov 1, 2022 6:12:45 am","Nov 1, 2022 6:12:45 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),Editing (contenteditable),,,,Intersection Observer,,,,,,,,,User agent client hints (navigator.userAgentData),"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
161,"Nov 1, 2022 6:23:41 am","Nov 1, 2022 6:23:41 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",WebTransport
162,"Nov 1, 2022 6:26:05 am","Nov 1, 2022 6:26:05 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
163,"Nov 1, 2022 6:27:06 am","Nov 1, 2022 6:27:06 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,,,Navigation API (window.navigation),,,,Push notifications,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
164,"Nov 1, 2022 6:28:07 am","Nov 1, 2022 6:28:07 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,,,
165,"Nov 1, 2022 6:28:21 am","Nov 1, 2022 6:28:21 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),History API (window.history),,,,,,,Push notifications,Storage quota estimation (navigator.storage.estimate()),,,,,"Web Components (custom elements, Shadow DOM, etc.)",
166,"Nov 1, 2022 6:36:41 am","Nov 1, 2022 6:36:41 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
167,"Nov 1, 2022 7:04:43 am","Nov 1, 2022 7:04:43 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,,,,,,,,Temporal API,URL (parsing and API),,,"Web Components (custom elements, Shadow DOM, etc.)",
168,"Nov 1, 2022 7:06:52 am","Nov 1, 2022 7:06:52 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,,,,,,,
169,"Nov 1, 2022 7:08:39 am","Nov 1, 2022 7:08:39 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Push notifications,,,,User agent client hints (navigator.userAgentData),,"Web Components (custom elements, Shadow DOM, etc.)",
170,"Nov 1, 2022 7:25:25 am","Nov 1, 2022 7:25:25 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),,,,,,OffscreenCanvas,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
171,"Nov 1, 2022 7:33:02 am","Nov 1, 2022 7:33:02 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
172,"Nov 1, 2022 7:34:00 am","Nov 1, 2022 7:34:00 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pointer Events,,,,,,,,,
173,"Nov 1, 2022 7:46:16 am","Nov 1, 2022 7:46:16 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,,,WebTransport
174,"Nov 1, 2022 7:50:57 am","Nov 1, 2022 7:50:57 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,,OffscreenCanvas,,,,,,,User agent client hints (navigator.userAgentData),,,
175,"Nov 1, 2022 7:53:16 am","Nov 1, 2022 7:53:16 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,Intersection Observer,,OffscreenCanvas,Pointer Events,,,,,URL (parsing and API),,,,
176,"Nov 1, 2022 7:57:27 am","Nov 1, 2022 7:57:27 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OffscreenCanvas,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
177,"Nov 1, 2022 7:59:40 am","Nov 1, 2022 7:59:40 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,,OffscreenCanvas,,,,,Temporal API,,,,,WebTransport
178,"Nov 1, 2022 8:03:30 am","Nov 1, 2022 8:03:30 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
179,"Nov 1, 2022 8:20:47 am","Nov 1, 2022 8:20:47 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,"Nov 1, 2022 8:25:05 am","Nov 1, 2022 8:25:05 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,,Import Maps,,,,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
181,"Nov 1, 2022 8:30:28 am","Nov 1, 2022 8:30:28 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,Import Maps,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,,,WebTransport
182,"Nov 1, 2022 8:37:59 am","Nov 1, 2022 8:37:59 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
183,"Nov 1, 2022 8:38:49 am","Nov 1, 2022 8:38:49 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intersection Observer,Navigation API (window.navigation),,Pointer Events,,,,,,User agent client hints (navigator.userAgentData),,,
184,"Nov 1, 2022 8:40:34 am","Nov 1, 2022 8:40:34 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,Navigation API (window.navigation),,Pointer Events,,Push notifications,,,,User agent client hints (navigator.userAgentData),,,
185,"Nov 1, 2022 8:44:39 am","Nov 1, 2022 8:44:39 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,Import Maps,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,,,WebTransport
186,"Nov 1, 2022 8:55:21 am","Nov 1, 2022 8:55:21 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,,,,,,,WebTransport
187,"Nov 1, 2022 8:57:13 am","Nov 1, 2022 8:57:13 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,,Navigation API (window.navigation),,,,Push notifications,,Temporal API,,,,,
188,"Nov 1, 2022 9:00:48 am","Nov 1, 2022 9:00:48 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,,"Web Components (custom elements, Shadow DOM, etc.)",
189,"Nov 1, 2022 9:10:12 am","Nov 1, 2022 9:10:12 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,WebTransport
190,"Nov 1, 2022 9:10:37 am","Nov 1, 2022 9:10:37 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,Navigation API (window.navigation),OffscreenCanvas,,,,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
191,"Nov 1, 2022 9:31:38 am","Nov 1, 2022 9:32:02 am",Complete,,,English,https://survey.alchemer.com/s3/7081727/MDN-Interop-2023-APIs-JavaScript,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,Intersection Observer,,,,,,Storage quota estimation (navigator.storage.estimate()),,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)","Web Components (custom elements, Shadow DOM, etc.)",
192,"Nov 1, 2022 9:41:21 am","Nov 1, 2022 9:41:21 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intersection Observer,Navigation API (window.navigation),,,,,,Temporal API,URL (parsing and API),,,"Web Components (custom elements, Shadow DOM, etc.)",
193,"Nov 1, 2022 9:50:16 am","Nov 1, 2022 9:50:16 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,,,URL (parsing and API),,,,
194,"Nov 1, 2022 9:53:10 am","Nov 1, 2022 9:53:10 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,,,,,,,
195,"Nov 1, 2022 9:56:53 am","Nov 1, 2022 9:56:53 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,,Navigation API (window.navigation),,Pointer Events,,,,,URL (parsing and API),,,"Web Components (custom elements, Shadow DOM, etc.)",
196,"Nov 1, 2022 10:08:57 am","Nov 1, 2022 10:08:57 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,History API (window.history),,,Navigation API (window.navigation),,,,,,,,User agent client hints (navigator.userAgentData),,"Web Components (custom elements, Shadow DOM, etc.)",
197,"Nov 1, 2022 10:12:47 am","Nov 1, 2022 10:12:47 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
198,"Nov 1, 2022 10:35:10 am","Nov 1, 2022 10:35:10 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,,,,Navigation API (window.navigation),,,,Push notifications,,,URL (parsing and API),,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
199,"Nov 1, 2022 10:38:44 am","Nov 1, 2022 10:38:44 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,Storage quota estimation (navigator.storage.estimate()),,,,,,
200,"Nov 1, 2022 10:40:41 am","Nov 1, 2022 10:40:41 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
201,"Nov 1, 2022 10:47:18 am","Nov 1, 2022 10:47:18 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),File System (navigator.storage.getDirectory()),,,,Navigation API (window.navigation),,Pointer Events,,,,,,User agent client hints (navigator.userAgentData),,,
202,"Nov 1, 2022 10:49:55 am","Nov 1, 2022 10:49:55 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,Import Maps,,,,,,,,,,,,,
203,"Nov 1, 2022 10:51:11 am","Nov 1, 2022 10:51:11 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,,,,User agent client hints (navigator.userAgentData),"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
204,"Nov 1, 2022 11:09:36 am","Nov 1, 2022 11:09:36 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),History API (window.history),,,,,,Priority Hints (fetchpriority HTML attribute),,Storage quota estimation (navigator.storage.estimate()),,URL (parsing and API),,,,
205,"Nov 1, 2022 11:22:39 am","Nov 1, 2022 11:22:39 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pointer Events,,,,,,,,,
206,"Nov 1, 2022 11:34:59 am","Nov 1, 2022 11:34:59 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,File System (navigator.storage.getDirectory()),,Import Maps,,,,,,,,Temporal API,URL (parsing and API),,,,
207,"Nov 1, 2022 11:50:36 am","Nov 1, 2022 11:50:36 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pointer Events,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
208,"Nov 1, 2022 11:55:34 am","Nov 1, 2022 11:55:34 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),File System (navigator.storage.getDirectory()),,,,,,,,Push notifications,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
209,"Nov 1, 2022 11:57:04 am","Nov 1, 2022 11:57:04 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,,,,,,,
210,"Nov 1, 2022 11:58:07 am","Nov 1, 2022 11:58:07 am",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
211,"Nov 1, 2022 11:58:40 am","Nov 1, 2022 11:58:40 am",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),,,,,,OffscreenCanvas,,,,,,,,,,
212,"Nov 1, 2022 12:29:27 pm","Nov 1, 2022 12:29:27 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,History API (window.history),,Intersection Observer,,,,,Push notifications,,Temporal API,,,,,
213,"Nov 1, 2022 12:46:37 pm","Nov 1, 2022 12:46:37 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,Navigation API (window.navigation),,,,,,,URL (parsing and API),,"Web Codecs (AudioDecoder, VideoDecoder, etc.)",,
214,"Nov 1, 2022 12:56:32 pm","Nov 1, 2022 12:56:32 pm",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,OffscreenCanvas,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
215,"Nov 1, 2022 1:24:03 pm","Nov 1, 2022 1:24:03 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intersection Observer,,,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
216,"Nov 1, 2022 1:53:39 pm","Nov 1, 2022 1:53:39 pm",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,,,,,,OffscreenCanvas,,,Push notifications,,,,,,,
217,"Nov 1, 2022 2:12:16 pm","Nov 1, 2022 2:12:16 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),,,Import Maps,,,,,,Push notifications,,,,,,,WebTransport
218,"Nov 1, 2022 2:23:42 pm","Nov 1, 2022 2:23:42 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,,,,,,,,,,
219,"Nov 1, 2022 2:27:38 pm","Nov 1, 2022 2:27:38 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,Navigation API (window.navigation),,Pointer Events,,,,,URL (parsing and API),,,"Web Components (custom elements, Shadow DOM, etc.)",
220,"Nov 1, 2022 2:28:43 pm","Nov 1, 2022 2:28:43 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,,,,Pointer Events,,Push notifications,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
221,"Nov 1, 2022 2:34:05 pm","Nov 1, 2022 2:34:05 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,File System (navigator.storage.getDirectory()),,,Intersection Observer,Navigation API (window.navigation),,,Priority Hints (fetchpriority HTML attribute),Push notifications,,,,,,,
222,"Nov 1, 2022 2:45:07 pm","Nov 1, 2022 2:45:07 pm",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,,,,,,,,,,,,,"Web Codecs (AudioDecoder, VideoDecoder, etc.)","Web Components (custom elements, Shadow DOM, etc.)",
223,"Nov 1, 2022 2:48:48 pm","Nov 1, 2022 2:48:48 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OffscreenCanvas,,,,,,URL (parsing and API),,,"Web Components (custom elements, Shadow DOM, etc.)",
224,"Nov 1, 2022 3:09:27 pm","Nov 1, 2022 3:09:27 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),File System (navigator.storage.getDirectory()),,,,,OffscreenCanvas,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
225,"Nov 1, 2022 3:10:13 pm","Nov 1, 2022 3:10:13 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
226,"Nov 1, 2022 3:11:22 pm","Nov 1, 2022 3:11:22 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pointer Events,,Push notifications,,,URL (parsing and API),,,,
227,"Nov 1, 2022 3:16:14 pm","Nov 1, 2022 3:16:14 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),,,,,,,,,,,,,,,,"Web Components (custom elements, Shadow DOM, etc.)",
228,"Nov 1, 2022 4:07:02 pm","Nov 1, 2022 4:07:02 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,,,,,,,,,,,,
229,"Nov 1, 2022 4:11:21 pm","Nov 1, 2022 4:11:21 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,Editing (contenteditable),,,Import Maps,,Navigation API (window.navigation),,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
230,"Nov 1, 2022 4:19:11 pm","Nov 1, 2022 4:19:11 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WebTransport
231,"Nov 1, 2022 4:25:05 pm","Nov 1, 2022 4:25:05 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,Import Maps,,,,,,Push notifications,,,URL (parsing and API),,,,
232,"Nov 1, 2022 4:27:29 pm","Nov 1, 2022 4:27:29 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Push notifications,,,,,,,
233,"Nov 1, 2022 4:35:47 pm","Nov 1, 2022 4:35:47 pm",Complete,,,English,https://developer.mozilla.org/,,,Canvas text rendering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,"Nov 1, 2022 4:41:10 pm","Nov 1, 2022 4:41:10 pm",Complete,,,English,https://developer.mozilla.org/,,,,,,,,,,,,,,,,,,,,,,,Clipboard API (navigator.clipboard),Editing (contenteditable),,,,Intersection Observer,,,,,,,Temporal API,,,,"Web Components (custom elements, Shadow DOM, etc.)",
